event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,47020.03,3.77,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47020.03,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47020.03,4.8,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.07,6.4,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.07,3.28,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.07,3.79,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.07,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.07,4.8,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.17,6.4,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.17,3.29,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.17,3.8,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.17,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47021.17,4.8,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47022.05,6.41,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47022.05,3.29,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47022.05,3.8,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47022.05,8.72,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47022.05,4.82,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47023.16,6.42,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47023.16,3.29,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47023.16,3.8,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47023.16,8.72,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47023.16,4.82,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.07,6.42,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.07,3.31,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.07,3.83,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.07,8.7,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.07,4.84,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.16,6.44,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.16,3.3,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.16,3.82,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.16,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47025.16,4.85,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47027.16,6.46,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47027.16,3.33,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47027.16,3.83,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47027.16,8.74,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47027.16,4.86,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47028.16,6.46,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47028.16,3.33,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47028.16,3.84,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47028.16,8.74,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47028.16,4.87,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.12,6.48,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.12,3.35,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.12,3.87,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.12,8.73,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.12,4.9,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.13,6.48,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.13,3.36,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.13,3.86,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.13,8.73,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47031.13,4.9,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47033.11,6.5,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47033.11,3.37,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47033.11,3.9,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47033.11,8.72,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47033.11,4.92,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47034.1,6.5,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47034.1,3.38,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47034.1,3.9,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47034.1,8.73,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47034.1,4.94,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47037.38,6.5700,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.38,3.5600,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.38,3.9300,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.38,8.1600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.38,5.0300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.39,6.5600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.39,3.5100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.39,3.9200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.39,8.1700,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.39,5.0300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.40,6.5500,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.40,3.5700,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.40,3.9100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.40,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47037.40,5.0200,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47040.16,6.53,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47040.16,3.44,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47040.16,3.94,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47040.16,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47040.16,4.98,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.04,6.53,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.04,3.42,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.04,3.94,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.04,8.7,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.04,4.99,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47041.37,6.6000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,3.6100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,3.6200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,3.9600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,5.0700,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.37,5.0800,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.39,6.5900,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.39,3.6100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.39,3.9600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.39,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47041.39,5.0600,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47042.99,6.55,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47042.99,3.45,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47042.99,3.95,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47042.99,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47042.99,5,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.04,6.57,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.04,3.45,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.04,3.97,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.04,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.04,5.03,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.13,6.6100,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.13,3.6300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.13,3.9700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.13,8.1600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.13,5.1000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.33,6.6100,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.33,3.6300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.33,3.9800,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.33,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.33,5.1000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.34,6.6000,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.34,3.6300,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.34,3.9700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.34,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.34,5.1000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47044.97,6.58,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.97,3.45,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.97,3.97,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.97,8.69,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47044.97,5.03,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47046.0,6.59,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47046.0,3.45,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47046.0,3.98,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47046.0,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47046.0,5.04,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.03,6.59,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.03,3.47,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.03,3.99,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.03,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.03,5.06,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47047.33,6.6300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.33,3.6700,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.33,4.0100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.33,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.33,5.1300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.34,6.6300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.34,3.6800,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.34,4.0200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.34,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.34,5.1400,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.35,6.6300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.35,3.6900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.35,4.0200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.35,8.7400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47047.35,5.1300,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47048.17,6.62,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47048.17,3.49,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47048.17,4.02,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47048.17,8.74,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47048.17,5.08,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47049.05,6.61,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47049.05,3.48,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47049.05,4.01,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47049.05,8.71,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47049.05,5.07,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47050.28,6.6400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,6.6600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,3.6900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,3.7100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,4.0100,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,4.0300,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,5.1500,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.28,5.1600,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.29,6.6400,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.29,3.6900,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.29,4.0200,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.29,8.7300,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47050.29,5.1500,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47052.11,6.63,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47052.11,3.51,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47052.11,4.03,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47052.11,8.68,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47052.11,5.1,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.13,6.65,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.13,3.54,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.13,4.06,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.13,8.69,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.13,5.13,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47054.27,6.6600,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.27,3.7200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.27,4.0400,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.27,8.7400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.27,5.1900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.28,6.6800,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.28,3.7200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.28,4.0600,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.28,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.28,5.2000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.29,6.7200,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.29,3.7200,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.29,4.0700,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.29,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47054.29,5.2100,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47055.07,6.65,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47055.07,3.54,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47055.07,4.06,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47055.07,8.69,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47055.07,5.14,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47056.12,6.66,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47056.12,3.54,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47056.12,4.07,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47056.12,8.73,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47056.12,5.16,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47063.12,6.7,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47063.12,3.59,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47063.12,4.13,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47063.12,8.69,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47063.12,5.2,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47064.29,6.7500,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.29,3.8100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.29,4.1500,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.29,8.7600,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.29,5.3000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.30,6.7300,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.30,3.8100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.30,4.1400,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.30,8.7400,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.30,5.3000,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.31,6.7500,,,B,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.31,3.8100,,,I,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.31,4.1400,,,R,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.31,8.7500,,,U,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47064.31,5.2900,,,V,,,"1988AJ.....96.1864S,SUSPECT"
SN1987A,47068.01,6.73,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47068.01,3.63,,,I,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47068.01,4.15,,,R,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47068.01,8.69,,,U,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47068.01,5.25,,,V,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47069.99,6.75,,,B,,,"1988MNRAS.231P..75C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
